Date,ID_actor,Time,Event,ID_attending1,ID_attending2,ID_attending3,ID_attending4,ID_attending5,ID_attending6,ID_attending7,ID_attending8,ID_attending9,ID_Attending10,ID_Attending11
24.07.18,Rey,07:08:41,sch,Pru,Can,Gan,Pro,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:08:42,epm,Pru,Can,Gan,Pro,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Gan,07:08:42,scmt,Pru,Can,Rey,Pro,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:08:45,scms,Pru,Can,Gan,Pro,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:08:47,epm,Pru,Can,Gan,Pro,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Gan,07:08:48,epm,Pru,Can,Rey,Pro,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:08:50,scms,Pru,Can,Gan,Pro,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:08:53,epm,Pru,Can,Gan,Pro,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Gan,07:08:53,acms,Pru,Can,Rey,Pro,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:08:55,scmt,Pru,Can,Gan,Pro,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Gan,07:08:55,scms,Pru,Can,Rey,Pro,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Gan,07:08:57,epm,Pru,Can,Rey,Pro,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:08:58,epm,Pru,Can,Gan,Pro,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Pro,07:09:08,gr,Pru,Can,Rey,Gan,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:09:09,scmt,Pru,Can,Gan,Pro,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Pro,07:09:09,acms,Pru,Can,Rey,Gan,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Gan,07:09:10,acmt,Pru,Can,Rey,Pro,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:09:12,epm,Pru,Can,Gan,Pro,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Pro,07:09:13,acms,Pru,Can,Rey,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:09:16,eop,Upps,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Pro,07:09:16,acms,Pru,Can,Rey,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Pro,07:09:20,scms,Pru,Can,Rey,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:09:24,scms,Pru,Can,Pro,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:09:26,epm,Pru,Can,Pro,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Pro,07:09:26,epm,Pru,Can,Rey,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:09:38,eph,Pru,Can,Pro,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:09:50,eph,Pru,Can,Pro,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:10:14,acmt,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:10:17,scms,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:10:19,acms,Upps,Pro,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:10:20,scms,Upps,Pro,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:10:20,epm,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:10:22,epm,Upps,Pro,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:10:24,eph,Upps,Pro,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:10:27,acms,Upps,Pro,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:10:29,acms,Upps,Pro,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:10:30,scms,Upps,Pro,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:10:31,epm,Upps,Pro,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:10:32,epm,Upps,Pro,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:10:37,epm,Raba,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Raba,07:10:38,eop,Rey,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:10:42,gr,Upps,Pro,Raba,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:10:42,acmt,Raba,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Raba,07:10:43,eop,Rey,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:10:44,gr,Upps,Pro,Raba,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:10:46,scms,Upps,Pro,Raba,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:10:48,epm,Upps,Pro,Raba,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Prai,07:10:50,ach,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Prai,07:10:50,acms,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:10:51,acms,Upps,Pro,Raba,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:10:52,acms,Upps,Pro,Raba,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:10:53,sch,Upps,Pro,Raba,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:10:53,epm,Upps,Pro,Raba,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:10:54,epm,Upps,Pro,Raba,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Prai,07:10:57,sch,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:10:59,acms,Upps,Pro,Raba,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:11:01,sch,Upps,Pro,Raba,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:11:02,epm,Upps,Pro,Raba,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Prai,07:11:05,ach,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Prai,07:11:08,scms,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:11:09,scms,Upps,Pro,Raba,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:11:10,epm,Upps,Pro,Raba,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:11:13,eph,Upps,Pro,Raba,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Prai,07:11:15,acmt,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Prai,07:11:18,ach,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:11:19,acms,Upps,Pro,Raba,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Prai,07:11:19,acms,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:11:21,scms,Upps,Pro,Raba,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Prai,07:11:21,sch,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:11:22,epm,Upps,Pro,Raba,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:11:29,sch,Upps,Pro,Raba,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:11:29,epm,Upps,Pro,Raba,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Prai,07:11:31,acms,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Prai,07:11:32,sch,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Prai,07:11:33,scms,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:11:36,epm,Upps,Pro,Raba,Prai,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:11:49,acms,Upps,Pro,Raba,Prai,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:11:50,ach,Upps,Pro,Raba,Prai,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:11:51,scmt,Upps,Pro,Raba,Prai,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:11:53,epm,Upps,Pro,Raba,Prai,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Prai,07:11:54,ach,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:11:55,scms,Upps,Pro,Raba,Prai,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Prai,07:11:55,scms,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:12:03,epm,Upps,Pro,Raba,Prai,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:12:05,epm,Upps,Pro,Raba,Prai,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:12:19,gr,Upps,Pro,Raba,Prai,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:12:20,ach,Upps,Pro,Raba,Prai,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Prai,07:12:20,acmt,Can,Pro,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:12:21,acms,Upps,Pro,Raba,Prai,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:12:22,scms,Upps,Pro,Raba,Prai,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:12:24,epm,Upps,Pro,Raba,Prai,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:12:27,gr,Upps,Pro,Raba,Prai,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:12:27,scms,Upps,Pro,Raba,Prai,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:12:34,epm,Upps,Pro,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Raba,07:12:37,eop,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Raba,07:12:40,eop,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Raba,07:12:41,eop,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Raba,07:12:42,eop,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Raba,07:12:44,eop,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:12:46,scms,Upps,Pro,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Raba,07:12:46,gopr,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Raba,07:12:49,eop,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:12:54,epm,Upps,Pro,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Raba,07:13:01,gopr,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Raba,07:13:03,eop,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Raba,07:13:07,gopr,Reva,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Raba,07:13:12,gopr,Reva,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:13:15,acms,Upps,Pro,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:13:17,sch,Upps,Pro,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Raba,07:13:19,eop,Reva,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Can,07:13:22,eph,Upps,Pro,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Pro,07:13:25,epm,Upps,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Raba,07:13:33,gopr,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Raba,07:13:33,eop,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Raba,07:13:37,eop,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Pro,07:13:52,gr,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Raba,07:13:52,scmt,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Pro,07:13:56,acms,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Raba,07:13:57,eph,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Pro,07:13:59,acms,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Pro,07:14:02,scms,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Pro,07:14:09,epm,Upps,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Raba,07:14:10,acms,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Pro,07:14:14,eph,Upps,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Raba,07:14:15,scmt,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Raba,07:14:20,epm,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Pro,07:14:23,scms,Upps,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Raba,07:15:24,g,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Raba,07:15:30,gr,Upps,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Raba,7:15:31,acmt,Upps,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Raba,07:15:44,eop,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:15:44,acmt,Raba,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:15:47,acmt,Raba,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:15:51,scmt,Raba,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:15:54,eph,Raba,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:15:56,ach,Raba,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Raba,07:16:31,gopr,Rey,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Raba,07:16:35,eop,Rey,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:17:01,acms,Raba,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:17:09,acms,Raba,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:17:12,scms,Raba,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:17:15,epm,Raba,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:17:18,epm,Raba,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:18:03,scmt,Rosl,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:18:08,epm,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:18:12,acmt,Upps,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:18:20,acms,Upps,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:18:22,scmt,Upps,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:18:34,epm,Upps,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:19:25,scms,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:19:32,epm,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:19:58,scms,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:19:59,epm,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Rey,07:20:36,epm,,,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Twe,07:29:45,scmt,Gran,Gene,,,,,,,,,
,,,,,,,,,,,,,,
24.07.18,Twe,07:29:47,epm,Gran,Gene,,,,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:38:48,acms,Xian,Gran,Ura,Gaya,Gan,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:38:52,scms,Xian,Gran,Ura,Gaya,Gan,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:38:53,epm,Xian,Gran,Ura,Gaya,Gan,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:38:54,scms,Xian,Gran,Ura,Gaya,Gan,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:38:55,epm,Xian,Gran,Ura,Gaya,Gan,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:38:56,epm,Xian,Gran,Ura,Gaya,Gan,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:38:58,acms,Xian,Gran,Ura,Gaya,Gan,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:39:01,scms,Xian,Gran,Ura,Gaya,Gan,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:39:03,epm,Xian,Gran,Ura,Gaya,Gan,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:39:05,scmt,Xian,Gran,Ura,Gaya,Gan,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:39:08,epm,Xian,Gran,Ura,Gaya,Gan,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:39:10,eop,Xian,Gran,Ura,Gaya,Gan,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:39:10,eop,Xian,Gran,Ura,Gaya,Gan,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:39:11,eop,Xian,Gran,Ura,Gaya,Gan,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:39:13,eop,Xian,Gran,Ura,Gaya,Gan,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:39:14,acms,Xian,Gran,Ura,Gaya,Gan,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:39:15,scms,Xian,Gran,Ura,Gaya,Gan,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:39:15,epm,Xian,Gran,Ura,Gaya,Gan,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:39:18,scms,Xian,Gran,Ura,Gaya,Gan,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:39:20,epm,Xian,Gran,Ura,Gaya,Gan,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:39:27,scms,Xian,Gran,Ura,Gaya,Gan,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:39:28,epm,Xian,Gran,Ura,Gaya,Gan,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:39:37,scmt,Xian,Gran,Ura,Gaya,Gan,Umt,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:39:38,epm,Xian,Gran,Ura,Gaya,Gan,Umt,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:39:39,scms,Xian,Gran,Ura,Gaya,Gan,Umt,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:39:40,epm,Xian,Gran,Ura,Gaya,Gan,Umt,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:39:42,scms,Xian,Gran,Ura,Gaya,Gan,Umt,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:39:43,epm,Xian,Gran,Ura,Gaya,Gan,Umt,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:39:46,epm,Xian,Gran,Ura,Gaya,Gan,Umt,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:39:48,scms,Xian,Gran,Ura,Gaya,Gan,Umt,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:39:50,epm,Xian,Gran,Ura,Gaya,Gan,Umt,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:39:56,acms,Xian,Gran,Ura,Gaya,Gan,Umt,,,,,
,,,,,,,,,,,,,,
03.08.18,Gaya,06:39:56,scmt,Xian,Gran,Ura,Gan,Umt,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:39:57,scms,Xian,Gran,Ura,Gaya,Gan,Umt,,,,,
,,,,,,,,,,,,,,
03.08.18,Gaya,06:39:57,epm,Xian,Gran,Ura,Gan,Umt,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:39:58,epm,Xian,Gran,Ura,Gaya,Gan,Umt,,,,,
,,,,,,,,,,,,,,
03.08.18,Gaya,06:39:58,epm,Xian,Gran,Ura,Gan,Umt,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:39:59,scms,Xian,Gran,Ura,Gaya,Gan,Umt,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:40:00,epm,Xian,Gran,Ura,Gaya,Gan,Umt,,,,,
,,,,,,,,,,,,,,
03.08.18,Gaya,06:40:01,scms,Xian,Gran,Ura,Gan,Umt,,,,,,
,,,,,,,,,,,,,,
03.08.18,Gaya,06:40:02,epm,Xian,Gran,Ura,Gan,Umt,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:40:03,scmt,Xian,Gran,Ura,Gaya,Gan,Umt,,,,,
,,,,,,,,,,,,,,
03.08.18,Gaya,06:40:03,scms,Xian,Gran,Ura,Gan,Umt,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:40:04,epm,Xian,Gran,Ura,Gaya,Gan,Umt,,,,,
,,,,,,,,,,,,,,
03.08.18,Gaya,06:40:04,epm,Xian,Gran,Ura,Gan,Umt,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:40:05,epm,Xian,Gran,Ura,Gaya,Gan,Umt,,,,,
,,,,,,,,,,,,,,
03.08.18,Gaya,06:40:07,scms,Xian,Gran,Ura,Gan,Umt,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:40:08,scmt,Xian,Gran,Ura,Gaya,Gan,Umt,,,,,
,,,,,,,,,,,,,,
03.08.18,Gaya,06:40:08,epm,Xian,Gran,Ura,Gan,Umt,,,,,,
,,,,,,,,,,,,,,
03.08.18,Gaya,06:40:09,scms,Xian,Gran,Ura,Gan,Umt,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:40:10,epm,Xian,Gran,Ura,Gaya,Gan,Umt,,,,,
,,,,,,,,,,,,,,
03.08.18,Gaya,06:40:10,epm,Xian,Gran,Ura,Gan,Umt,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:40:12,scms,Xian,Gran,Ura,Gaya,Gan,Umt,,,,,
,,,,,,,,,,,,,,
03.08.18,Gaya,06:40:12,scms,Xian,Gran,Ura,Gan,Umt,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:40:13,epm,Xian,Gran,Ura,Gaya,Gan,Umt,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:40:15,scmt,Xian,Gran,Ura,Gaya,Gan,Umt,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:40:16,epm,Xian,Gran,Ura,Gaya,Gan,,,,,,
,,,,,,,,,,,,,,
03.08.18,Gaya,06:40:17,epm,Xian,Gran,Ura,Gan,,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:40:18,epm,Xian,Gran,Ura,Gaya,Gan,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:40:20,acms,Xian,Gran,Ura,Gaya,Gan,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:40:22,acms,Xian,Gran,Ura,Gaya,Gan,,,,,,
,,,,,,,,,,,,,,
03.08.18,Gran,06:40:47,epm,,,,,,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:40:49,acms,,,,,,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:40:50,scms,,,,,,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:40:52,epm,,,,,,,,,,,
,,,,,,,,,,,,,,
03.08.18,Gran,06:43:24,acms,Twe,Ula,Gene,,,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:43:36,scmt,Gran,Ula,Gene,,,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:43:39,epm,Gran,Ula,Gene,,,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:43:41,epm,Gran,Ula,Gene,,,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:43:42,scms,Gran,Ula,Gene,,,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:43:44,epm,Gran,Ula,Gene,,,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:43:47,acmt,Gran,Ula,Gene,Xala,,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:43:51,scms,Gran,Ula,Gene,Xala,Xia,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:43:52,epm,Gran,Ula,Gene,Xala,Xia,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:43:53,scmt,Gran,Ula,Gene,Xala,Xia,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:43:57,epm,Gran,Ula,Gene,Xala,Xia,Pru,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:43:58,scms,Gran,Ula,Gene,Xala,Xia,Pru,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:43:59,epm,Gran,Ula,Gene,Xala,Xia,Pru,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:44:01,scms,Gran,Ula,Gene,Xala,Xia,Pru,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:44:02,epm,Gran,Ula,Gene,Xala,Xia,Pru,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:44:05,scmt,Gran,Ula,Gene,Xala,Xia,Pru,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:44:06,epm,Gran,Ula,Gene,Xala,Xia,Pru,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:44:09,acms,Gran,Ula,Gene,Xala,Xia,Pru,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:44:10,acms,Gran,Ula,Gene,Xala,Xia,Pru,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:44:12,acmt,Gran,Ula,Gene,Xala,Xia,Pru,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:44:13,scms,Gran,Ula,Gene,Xala,Xia,Pru,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:44:15,epm,Gran,Ula,Gene,Xala,Xia,Pru,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:44:17,eop,Gran,Ula,Gene,Xala,Xia,Pru,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:44:20,acm,Gran,Ula,Gene,Xala,Xia,Pru,Xal,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:44:27,scms,Ula,Gene,Xala,Xia,Pru,Xal,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:44:29,epm,Ula,Gene,Xala,Xia,Pru,Xal,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:44:35,acmt,Ula,Gene,Xala,Xia,Pru,Xal,,,,,
,,,,,,,,,,,,,,
03.08.18,Gene,06:44:39,acms,,,,,,,,,,,
,,,,,,,,,,,,,,
03.08.18,Gene,06:44:41,acmt,Gran,Pru,,,,,,,,,
,,,,,,,,,,,,,,
03.08.18,Gene,06:44:45,acmt,Gran,Pru,,,,,,,,,
,,,,,,,,,,,,,,
03.08.18,Gene,06:44:49,acmt,Gran,Pru,,,,,,,,,
,,,,,,,,,,,,,,
03.08.18,Gene,06:44:51,scms,Gran,Pru,,,,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:44:53,scmt,Gan,,,,,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:44:55,epm,Gan,,,,,,,,,,
,,,,,,,,,,,,,,
03.08.18,Gene,06:44:55,scms,Gran,Pru,,,,,,,,,
,,,,,,,,,,,,,,
03.08.18,Twe,06:44:56,scms,Gan,,,,,,,,,,
,,,,,,,,,,,,,,
